1987_1492	3
0	0.5926769046080155	10	10	28	0.056313514709472656	0.32646483187191083
1	1.0037035421565402E-5	6	10	28	6.952285766601562E-4	4.478255581233345E-4
2	0.0024389996074403925	9	10	28	0.01877117156982422	0.00403043002311001
3	0.19755896820267183	9	10	28	0.01877117156982422	0.32646483187191083
4	1.2391401755019016E-7	6	10	28	6.952285766601562E-4	5.528710594115241E-6
5	0.19755896820267183	9	10	28	0.01877117156982422	0.32646483187191083
6	0.007316998822321178	9	10	28	0.01877117156982422	0.01209129006933003
7	0.0024389996074403925	9	10	28	0.01877117156982422	0.00403043002311001
null
MaxIntensPeak:913.49
871.32	204.98538519100313	[0, 2, 3, 4, 5, 6, 7]	1.6521764705882347	2
1483.57	187.73141241322165	[0, 1, 2, 3, 4, 5, 6, 7]	1.4047078947368419	2
1492.57	232.1111071120745	[0, 1, 2, 3, 4, 5, 6, 7]	0.7539814219775662	2
1565.6	118.71427212495588	[0, 1, 2, 3, 4, 5, 6, 7]	0.959494727592277	2
1710.66	1000.0	[0, 1, 2, 3, 4, 5, 6, 7]	1.4047078947368419	2
653.57	118.99935061893954	[0, 2, 3, 4, 5, 6, 7]	1.3707388392857163	3
825.44	117.89542423373607	[0, 1, 2, 3, 5, 6, 7]	0.4255054654882746	3
871.49	194.99962305057176	[0, 3, 5, 6]	1.4986216216216217	3
1043.57	114.30630168062332	[0, 1, 2, 3, 4, 5, 6, 7]	0.9509802237545885	3
1265.71	261.6248347990574	[0, 1, 2, 3, 4, 5, 6, 7]	1.1218585252638151	3

