1579_1302_1084	4
0	0.49985577974389134	5	5	12	0.2373046875	0.4994201759243169
2	2.5395304564542572E-5	3	5	12	0.0263671875	2.2835856237966027E-4
3	3.135222785745996E-7	4	5	12	0.0791015625	9.397471702866677E-7
4	0.49985577974389134	5	5	12	0.2373046875	0.4994201759243169
5	8.465101521514188E-6	5	5	12	0.2373046875	8.457724532580008E-6
6	2.5395304564542565E-5	3	5	12	0.0263671875	2.283585623796602E-4
7	2.285577410808831E-4	4	5	12	0.0791015625	6.850756871389806E-4
9	3.135222785745996E-7	2	5	12	0.0087890625	8.457724532580008E-6
10	1.592858195267996E-11	3	5	12	0.0263671875	1.4323230761875746E-10
null
MaxIntensPeak:866.38
676.11	95.71851055587467	[0, 1, 2, 4, 6, 7, 8, 9, 10]	1.0660569661458488	2
1075.1	170.83978275714244	[0, 2, 3, 4, 5]	0.7835192307692306	2
1084.1	176.6476530451447	[0, 2, 3, 4, 5, 6, 7, 9, 10]	0.329153462223748	2
1303.03	915.5748183994754	[0, 2, 3, 4, 5, 6, 7, 9, 10]	0.9675373774509792	2
1362.02	183.1202561257877	[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]	0.7338176336728496	2
621.28	75.53567888519802	[0, 3, 4, 5, 6, 7, 10]	0.5353764534883729	3
667.33	147.17576408128926	[0, 4, 7, 9]	0.9142999999999999	3
839.43	652.904465576538	[0, 2, 3, 4, 5, 7, 10]	0.3207781825153361	3
857.42	722.0354916941754	[0, 2, 3, 4, 5, 10]	0.534994140625003	3
866.44	211.7138063394899	[0, 3, 4, 5, 6, 7, 9, 10]	0.38866007034287064	3
676.33	236.88939958988982	[0, 2, 4, 6, 7, 9]	1.034221354166663	3
839.45	259.8085611237446	[0, 2, 3, 4, 5, 6, 7, 10]	0.3235726404056149	3
1057.49	134.82367794655124	[0, 2, 3, 4, 5]	0.7835192307692306	3
1075.46	326.13777299136746	[0, 2, 3, 4, 5]	0.7835192307692306	3
1084.46	1000.0	[0, 2, 3, 4, 5, 6, 7, 9, 10]	0.8569319033259981	3
431.14	91.32570725332485	[0, 2, 4, 5, 6, 7, 9]	0.7425166666666666	4
621.23	280.3160256252767	[0, 3, 4, 5, 6, 7, 10]	0.519335987261146	4
839.4	182.74850758286198	[0, 2, 3, 4, 5, 7, 10]	0.567305693069309	4
857.36	286.090703386231	[0, 2, 3, 4, 5]	0.5363770380434809	4
866.38	1000.0	[0, 3, 4, 5, 6, 7, 9, 10]	0.668275621118012	4

