1987_1710	3
0	0.33186618802135004	17	17	55	0.00751694681821391	0.32646483187191083
1	6.244647816433998E-7	11	17	55	1.031131250783801E-5	4.478255581233345E-4
2	1.5174494193934615E-4	14	17	55	2.784054377116263E-4	0.00403043002311001
3	0.33186618802135004	17	17	55	0.00751694681821391	0.32646483187191083
4	2.081549272144666E-7	14	17	55	2.784054377116263E-4	5.528710594115241E-6
5	0.33186618802135004	17	17	55	0.00751694681821391	0.32646483187191083
6	0.004097113432362346	16	17	55	0.0025056489394046366	0.01209129006933003
7	1.5174494193934615E-4	14	17	55	2.784054377116263E-4	0.00403043002311001
null
MaxIntensPeak:1553.81
871.32	204.98538519100313	[0, 2, 3, 4, 5, 6, 7]	1.5545088235294116	2
1483.57	187.73141241322165	[0, 1, 2, 3, 4, 5, 6, 7]	1.342055263157891	2
1492.57	232.1111071120745	[0, 1, 2, 3, 4, 5, 6, 7]	0.5803502159499039	2
1565.6	118.71427212495588	[0, 1, 2, 3, 4, 5, 6, 7]	1.1748094244288296	2
1710.66	1000.0	[0, 1, 2, 3, 4, 5, 6, 7]	1.3420552631578908	2
653.57	118.99935061893954	[0, 2, 3, 4, 5, 6, 7]	1.3767276785714297	3
825.44	117.89542423373607	[0, 1, 2, 3, 5, 6, 7]	0.6740371068930006	3
871.49	194.99962305057176	[0, 3, 5, 6]	1.4626486486486487	3
1043.57	114.30630168062332	[0, 1, 2, 3, 4, 5, 6, 7]	1.16845374477331	3
1265.71	261.6248347990574	[0, 1, 2, 3, 4, 5, 6, 7]	0.9695267730317183	3
871.43	486.1875847672694	[0, 3, 4, 5, 6]	1.4559811320754716	3
1043.52	191.00555716720055	[0, 1, 2, 3, 4, 5, 6, 7]	1.16845374477331	3
1288.65	530.1883181513439	[0, 1, 2, 3, 4, 5, 6, 7]	1.1748094244288292	3
1483.78	401.91359428189327	[0, 1, 2, 3, 4, 5, 6, 7]	1.342055263157891	3
1492.76	671.4756845321551	[0, 1, 2, 3, 4, 5, 6, 7]	0.9695267730317382	3

