1579_1084	3
0	0.7475398032460817	11	12	40	0.010558784008026123	0.4859958354266334
3	3.797895662480728E-5	6	12	40	4.3451786041259766E-5	0.005999948585513992
4	1.4066280231410104E-6	5	12	40	1.4483928680419922E-5	6.666609539459991E-4
5	0.2491799344153606	10	12	40	0.003519594669342041	0.4859958354266334
6	1.2659652208269093E-5	7	12	40	1.303553581237793E-4	6.666609539459991E-4
7	1.1393686987442183E-4	8	12	40	3.910660743713379E-4	0.001999982861837997
8	0.0030762954866093892	9	12	40	0.0011731982231140137	0.017999845756541975
10	3.7978956624807284E-5	8	12	40	3.910660743713379E-4	6.666609539459991E-4
11	5.788592687823088E-9	4	12	40	4.827976226806641E-6	8.230382147481471E-6
MaxIntensPeak:709.37
676.11	95.71851055587467	[0, 2, 3, 5, 7, 8, 9, 10, 11]	1.0062731119791632	2
1075.1	170.83978275714244	[0, 3, 4, 5, 6]	0.9056634615384616	2
1084.1	176.6476530451447	[0, 3, 4, 5, 6, 7, 8, 10, 11]	0.5496700193977475	2
1303.03	915.5748183994754	[0, 3, 4, 5, 6, 7, 8, 10, 11]	0.9592285539215718	2
1362.02	183.1202561257877	[0, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]	0.7801243370123188	2
621.28	75.53567888519802	[0, 4, 5, 6, 7, 8, 11]	0.5471976744186059	3
667.33	147.17576408128926	[0, 5, 8, 10]	0.8946999999999999	3
839.43	652.904465576538	[0, 3, 4, 5, 6, 8, 11]	0.5259112346625706	3
857.42	722.0354916941754	[0, 3, 4, 5, 6, 11]	0.7471484375000061	3
866.44	211.7138063394899	[0, 4, 5, 6, 7, 8, 10, 11]	0.34653351390684783	3

